elapsedTime,Systemzeit,PosX,PosY,PosZ,NcBlock,Programmname,Werkzeugname,Programmstatus,Betriebsart,DrivePower,DrivePowerX,DrivePowerY,DrivePowerZ,DrivePowerA,DrivePowerC,DrivePowerSpindle,VorschubX,VorschubY,VorschubZ,Spindeldrehzahl,BeschleunigungX,BeschleunigungY,BeschleunigungZ,Spindelbeschleunigung,Hauptversorgung,24V-Versorgung,Antriebe,Bandfilteranlage,Hebepumpe,Kühlung,KühlungSchaltschrank,Späneförderer,NebelRauchabscheider,AirPower_Hauptversorgung,AirPower_Blum,AirPower_Hauptventilblock,AirPower_BlasluftKegelreinigung,AirPower_KlemmungTisch,AirPower_NPS,AirPower_Werkzeugkühlung,AirPower_ÖlLuftschmierungSpindel,AirPower_Sperrluft,AirPower_BlasluftSpindelMitte,TemperaturAußen,TemperaturArbeitsraum,Signallampe_rot,Signallampe_grün,Signallampe_blau,Signallampe_gelb,Späneförderer_vorwärts,Späneförderer_rückwärts,Späneförderer_Pumpe,Hebepumpe_aktiv,Nebelabscheider,Spülpistole,Schaltschrank_Temperatur,Tür_gesperrt
95.04,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620.74,428.69,991.81,882.81,1305.1,1250.8,62.37,146.07,383.39,2654.57,54.6,2689.67,0,0,0,0,804.73,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.151,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620.74,428.69,991.81,882.81,1305.1,1250.8,62.37,146.07,383.39,2652,54.6,2694.9,0,0,0,0,804.73,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.269,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620.74,428.69,991.81,882.81,1305.1,1250.8,62.37,146.07,383.39,2648.1,54.6,2694.9,0,0,0,0,804.73,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.386,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620.74,428.69,991.81,882.81,1305.1,1250.8,62.37,146.07,383.39,2648.1,54.6,2691,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.516,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497.71,428,949.44,882.66,1303.64,1249.15,62.49,146.73,383.63,2645.53,54.6,2689.67,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.638,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497.71,428,949.44,882.66,1303.64,1249.15,62.49,146.73,383.63,2640.3,54.6,2688.43,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.749,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497.71,428,949.44,882.66,1303.64,1249.15,62.49,146.73,383.63,2635.07,54.6,2683.2,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.862,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497.71,428,949.44,882.66,1303.64,1249.15,62.49,146.73,383.63,2640.3,54.6,2683.2,0,0,0,0,802.07,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
95.976,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724.39,428.32,1034.06,883,1309.78,1246.01,62.61,145.62,383.44,2640.3,54.6,2684.53,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.106,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724.39,428.32,1034.06,883,1309.78,1246.01,62.61,145.62,383.44,2646.77,54.6,2683.2,0,0,0,0,803.4,1407.9,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.237,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724.39,428.32,1034.06,883,1309.78,1246.01,62.61,145.62,383.44,2648.1,54.6,2680.63,0,0,0,0,802.07,1411.8,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.349,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724.39,428.32,1034.06,883,1309.78,1246.01,62.61,145.62,383.44,2648.1,54.6,2680.63,0,0,0,0,802.07,1413.13,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.48,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061.64,425.07,1169.25,882.03,1319.08,1247.96,62.58,146.57,383.28,2646.77,54.6,2672.83,0,0,0,0,802.07,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.602,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061.64,425.07,1169.25,882.03,1319.08,1247.96,62.58,146.57,383.28,2646.77,54.6,2665.03,0,0,0,0,803.4,1413.13,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.734,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061.64,425.07,1169.25,882.03,1319.08,1247.96,62.58,146.57,383.28,2649.43,54.6,2666.27,0,0,0,0,803.4,1413.13,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.844,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061.64,425.07,1169.25,882.03,1319.08,1247.96,62.58,146.57,383.28,2648.1,54.6,2671.5,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
96.955,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059.37,423.38,1154.6,882.68,1306.87,1261.91,62.62,143.48,383.26,2645.53,54.6,2674.07,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
97.089,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059.37,423.38,1154.6,882.68,1306.87,1261.91,62.62,143.48,383.26,2648.1,54.6,2674.07,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
97.224,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059.37,423.38,1154.6,882.68,1306.87,1261.91,62.62,143.48,383.26,2652,54.6,2679.3,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
97.319,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059.37,423.38,1154.6,882.68,1306.87,1261.91,62.62,143.48,383.26,2652,54.6,2684.53,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,true,true,false,false,undefined,true,false,true,true
97.43,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020.06,423.2,1156.17,882.62,1298.33,1277.46,62.66,145.82,384.22,2654.57,54.6,2685.77,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
97.545,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020.06,423.2,1156.17,882.62,1298.33,1277.46,62.66,145.82,384.22,2654.57,54.6,2685.77,0,0,0,0,803.4,1414.37,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
97.658,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020.06,423.2,1156.17,882.62,1298.33,1277.46,62.66,145.82,384.22,2654.57,54.6,2676.73,0,0,0,0,802.07,1413.13,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
97.768,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020.06,423.2,1156.17,882.62,1298.33,1277.46,62.66,145.82,384.22,2648.1,54.6,2671.5,0,0,0,0,802.07,1413.13,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
97.876,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614.59,422.35,1156.17,883.12,1301.84,1295.4,62.64,146.91,384.22,2645.53,54.6,2674.07,0,0,0,0,803.4,1413.13,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
97.987,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614.59,422.35,1019.53,883.12,1301.84,1295.4,62.64,146.91,383.61,2650.67,54.6,2674.07,0,0,0,0,803.4,1410.47,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.11,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614.59,422.35,1019.53,883.12,1301.84,1295.4,62.64,146.91,383.61,2650.67,54.6,2675.4,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.236,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614.59,422.35,1019.53,883.12,1301.84,1295.4,62.64,146.91,383.61,2658.47,53.27,2674.07,0,0,0,0,800.83,1407.9,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.366,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.47,422.35,993.6,883.12,1308.23,1303.64,62.69,146.61,383.17,2659.8,54.6,2675.4,0,0,0,0,799.5,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.475,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.47,420.81,993.6,882.42,1308.23,1303.64,62.69,146.61,383.17,2663.7,54.6,2677.97,0,0,0,0,800.83,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.585,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.47,420.81,993.6,882.42,1308.23,1303.64,62.69,146.61,383.17,2663.7,54.6,2677.97,0,0,0,0,800.83,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.706,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.47,420.81,993.6,882.42,1308.23,1303.64,62.69,146.61,383.17,2663.7,54.6,2681.87,0,0,0,0,800.83,1410.47,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.84,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514.47,421.62,993.6,882.56,1308.23,1310.78,62.59,145.55,383.17,2662.37,54.6,2685.77,0,0,0,0,802.07,1411.8,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
98.957,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183.55,421.62,1203.04,882.56,1316.45,1310.78,62.59,145.55,383.1,2650.67,55.93,2685.77,0,0,0,0,802.07,1411.8,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.071,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183.55,421.62,1203.04,882.56,1316.45,1310.78,62.59,145.55,383.1,2641.63,54.6,2680.63,0,0,0,0,802.07,1410.47,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.186,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183.55,421.62,1203.04,882.56,1316.45,1310.78,62.59,145.55,383.1,2638.97,54.6,2680.63,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.319,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218.5,421.64,1234.41,882.56,1316.45,1321.95,62.59,146.07,383.41,2638.97,54.6,2676.73,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.448,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218.5,421.64,1234.41,882.93,1314.36,1321.95,62.63,146.07,383.41,2645.53,54.6,2671.5,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.561,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218.5,421.64,1234.41,882.93,1314.36,1321.95,62.63,146.07,383.41,2653.33,54.6,2668.93,0,0,0,0,800.83,1410.47,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.684,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218.5,421.64,1234.41,882.93,1314.36,1321.95,62.63,146.07,383.41,2658.47,54.6,2670.17,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.81,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006.83,421.64,1127.89,882.15,1303.48,1322.72,62.75,145.41,383.75,2661.13,54.6,2667.6,0,0,0,0,802.07,1409.23,0,26.2,26.1,false,true,undefined,false,true,false,false,undefined,true,false,true,true
99.946,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006.83,422.15,1127.89,882.15,1303.48,1322.72,62.75,145.41,383.75,2661.13,54.6,2667.6,0,0,0,0,802.07,1409.23,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.079,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006.83,422.15,1127.89,882.15,1303.48,1322.72,62.75,145.41,383.75,2652,54.6,2672.83,0,0,0,0,802.07,1410.47,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.187,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006.83,422.15,1127.89,882.15,1303.48,1322.72,62.75,145.41,383.75,2652,54.6,2672.83,0,0,0,0,802.07,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.31,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355.56,420.13,769.26,295.18,1308.88,1326.42,62.7,146.26,384.13,2648.1,54.6,2666.27,0,0,0,0,803.4,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.417,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355.56,420.13,769.26,295.18,1308.88,1326.42,62.7,146.26,384.13,2701.37,93.6,3023.83,0,0,46.8,41.18,795.6,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.528,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355.56,420.13,769.26,295.18,1308.88,1326.42,62.7,146.26,384.13,3123.9,93.6,3023.83,0,0,78,111.7,795.6,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.639,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355.56,420.13,769.26,295.18,1308.88,1326.42,62.7,146.26,384.13,3123.9,120.9,3578.87,0,0,78,111.7,777.43,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.757,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.9,424.78,1341.47,0,13.41,1326.42,62.79,148.7,383.71,3571.07,114.43,4002.73,0,0,74.1,168.25,773.53,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.868,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.9,424.78,1341.47,0,13.41,1324.6,62.79,148.7,383.71,3920.83,114.43,4322.53,0,0,61.07,210.83,773.53,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
100.991,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.9,424.78,1341.47,0,13.41,1324.6,62.79,148.7,383.71,4212,101.4,4322.53,0,0,48.13,243.52,776.1,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.113,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.9,424.78,1341.47,0,13.41,1324.6,62.79,148.7,383.71,4212,91.03,4565.57,0,0,48.13,268.71,777.43,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.24,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.12,424.78,669.63,0,0,1311.55,62.69,148.42,383.6,4443.43,83.23,4760.57,0,0,37.67,268.71,778.67,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.353,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.12,430.36,669.63,0,0,1311.55,62.69,148.42,383.6,4616.27,78,4865.87,0,0,29.87,284.15,780,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.455,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.12,430.36,669.63,0,0,1311.55,62.69,148.42,383.6,4702.07,78,4560.43,0,0,70.2,242.03,780,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.585,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.12,430.36,669.63,0,0,1311.55,62.69,148.42,383.6,4456.37,139.07,4560.43,78,0,106.63,192.5,791.7,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.715,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.98,429.5,917.2,1694.2,0,1311.55,62.69,148.42,383.6,4456.37,167.7,4154.83,78,0,106.63,150.7,805.97,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.825,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.98,429.5,917.2,1694.2,0,1293.66,62.59,147.67,384.06,4322.53,210.6,3758.27,660.43,5.23,166.37,150.7,805.97,1407.9,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
101.957,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.98,429.5,917.2,1694.2,0,1293.66,62.59,147.67,384.06,4369.33,210.6,3478.8,1056.9,6.47,175.5,117.16,802.07,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.07,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.98,429.5,917.2,1694.2,0,1293.66,62.59,147.67,384.06,4460.27,189.77,3305.87,1332.47,5.23,154.67,91.03,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.193,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.86,429.5,797.94,1694.2,0,1275.63,62.56,145.6,384.06,4505.83,189.77,3305.87,1332.47,5.23,128.7,70.75,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.323,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.86,433.27,797.94,881.58,0,1275.63,62.56,145.6,384.24,4508.4,165.13,3165.47,1513.2,5.23,128.7,54.99,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.438,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.86,433.27,797.94,881.58,0,1275.63,62.56,145.6,384.24,4508.4,142.97,3049.8,1644.47,3.9,102.73,54.99,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.568,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.86,433.27,797.94,881.58,0,1275.63,62.56,145.6,384.24,4501.93,124.8,2965.33,1704.3,2.57,83.23,43.29,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.648,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.86,433.27,797.94,881.58,0,1275.63,62.56,145.6,384.24,4382.27,124.8,2918.53,1376.7,5.23,96.17,33.7,803.4,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.774,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474.85,429.64,1098.13,831.2,0,1265.36,62.59,144.54,382.95,4078.07,132.6,2918.53,1376.7,6.47,91.03,26.13,804.73,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
102.898,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474.85,429.64,1098.13,831.2,0,1265.36,62.59,144.54,382.95,4078.07,140.4,2887.33,1078.97,6.47,91.03,26.13,805.97,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.012,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474.85,429.64,1098.13,831.2,0,1265.36,62.59,144.54,382.95,3803.83,127.37,2852.23,843.73,5.23,78,20.44,807.3,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.13,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.51,429.64,1098.13,831.2,0,1265.36,62.59,144.54,382.95,3564.6,114.43,2815.8,660.43,3.9,62.4,15.83,807.3,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.244,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.51,423.59,1453.72,0,0,1264.05,62.74,145.2,383.79,3374.83,114.43,2815.8,660.43,3.9,49.37,12.32,807.3,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.351,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.51,423.59,1453.72,0,0,1264.05,62.74,145.2,383.79,3374.83,101.4,2783.27,521.27,3.9,49.37,9.59,807.3,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.464,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.51,423.59,1453.72,0,0,1264.05,62.74,145.2,383.79,3212.27,91.03,2757.3,405.6,2.57,39,9.59,805.97,1398.77,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.575,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.51,423.59,1453.72,0,0,1264.05,62.74,145.2,383.79,3091.37,81.9,2732.57,315.9,0,29.87,7.41,804.73,1414.37,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.682,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.9,423.06,847.04,0,0,1259.08,62.73,146.51,384.38,2993.87,81.9,2732.57,245.7,0,23.4,5.69,804.73,1414.37,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.81,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.9,423.06,847.04,0,0,1259.08,62.73,146.51,384.38,2915.87,75.43,2715.73,245.7,0,23.4,4.52,805.97,1413.13,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
103.932,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.9,423.06,847.04,0,0,1259.08,62.73,146.51,384.38,2915.87,70.2,2701.37,191.1,0,18.17,4.52,805.97,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.046,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.9,423.06,847.04,0,0,1259.08,62.73,146.51,384.38,2858.7,66.3,2692.33,148.2,0,14.27,3.51,804.73,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.158,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712.4,434.21,867.88,1674.45,0,1260.94,62.56,145.47,383.93,2815.8,63.73,2685.77,115.67,0,11.7,2.73,803.4,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.272,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712.4,434.21,867.88,1674.45,0,1260.94,62.56,145.47,383.93,2776.8,63.73,2685.77,115.67,0,11.7,2.18,803.4,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.381,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712.4,434.21,867.88,1674.45,0,1260.94,62.56,145.47,383.93,2776.8,62.4,2680.63,89.7,0,9.13,2.18,803.4,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.494,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712.4,434.21,867.88,1674.45,0,1260.94,62.56,145.47,383.93,2749.5,59.83,2674.07,70.2,0,6.47,1.72,804.73,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
104.605,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712.4,434.21,871.97,881.95,0,1265.33,62.68,145.46,383.93,2728.67,59.83,2666.27,54.6,0,5.23,0,804.73,1411.8,0,26.2,26,false,true,undefined,false,true,false,false,undefined,true,false,true,true
